data,cliente_id,produto,categoria,estado,quantidade,preco,faturamento
2023-06-30,3487,Cadeira,Casa,RJ,3,2452.74,7358.219999999999
2024-07-04,2426,Teclado,Eletrônicos,PR,3,2735.92,8207.76
2023-03-27,4731,Monitor,Eletrônicos,SC,5,4295.11,21475.55
2025-09-23,4188,Notebook,Eletrônicos,RJ,2,2217.11,4434.22
2025-12-28,3345,Notebook,Eletrônicos,SC,3,4830.83,14492.49
2023-07-13,4582,Mesa,Casa,SP,5,3646.88,18234.4
2023-08-24,1654,Mesa,Casa,MG,1,144.48,144.48
2023-02-25,1727,Notebook,Eletrônicos,SC,4,4378.88,17515.52
2025-11-03,3610,Mesa,Casa,SP,4,227.05,908.2
2025-09-04,3069,Mouse,Eletrônicos,SC,2,2036.35,4072.7
2024-06-07,1444,Cadeira,Casa,PR,4,360.85,1443.4
2024-04-16,4382,Notebook,Eletrônicos,RJ,2,3588.91,7177.82
2023-05-06,2690,Celular,Eletrônicos,RS,5,2684.62,13423.099999999999
2024-09-20,4549,Teclado,Eletrônicos,RJ,2,801.78,1603.56
2024-04-17,2878,Cadeira,Casa,RJ,3,1497.53,4492.59
2024-06-30,3809,Mouse,Eletrônicos,MG,3,2380.42,7141.26
2023-03-25,1364,Mouse,Eletrônicos,PR,4,4293.34,17173.36
2025-04-23,1642,Notebook,Eletrônicos,RJ,5,2592.69,12963.45
2023-02-10,4332,Fone,Eletrônicos,RS,1,2934.53,2934.53
2023-01-25,2698,Teclado,Eletrônicos,SP,4,2267.99,9071.96
2025-05-24,1264,Mouse,Eletrônicos,SP,3,1403.75,4211.25
2025-02-20,4094,Mesa,Casa,SC,5,3841.68,19208.399999999998
2023-08-20,4908,Mouse,Eletrônicos,PR,1,56.76,56.76
2024-03-13,3972,Celular,Eletrônicos,SC,5,3287.88,16439.4
2024-01-22,3403,Teclado,Eletrônicos,MG,3,3582.42,10747.26
2025-01-10,2869,Teclado,Eletrônicos,MG,1,320.87,320.87
2025-08-09,2800,Cadeira,Casa,SC,1,3037.0,3037.0
2024-04-23,2325,Fone,Eletrônicos,BA,5,2930.96,14654.8
2025-06-08,3124,Monitor,Eletrônicos,BA,5,1197.73,5988.65
2024-12-05,3386,Cadeira,Casa,PR,5,2374.06,11870.3
2025-11-15,1893,Monitor,Eletrônicos,RS,1,1372.28,1372.28
2023-09-13,1142,Monitor,Eletrônicos,MG,4,4531.14,18124.56
2023-07-10,2678,Teclado,Eletrônicos,MG,3,2887.44,8662.32
2024-01-17,2540,Cadeira,Casa,SP,5,3739.45,18697.25
2024-08-24,2843,Cadeira,Casa,PR,4,3534.83,14139.32
2023-12-09,2723,Monitor,Eletrônicos,SP,5,2900.07,14500.35
2025-04-30,1032,Mouse,Eletrônicos,SP,2,587.0,1174.0
2023-05-25,1497,Teclado,Eletrônicos,SC,4,387.89,1551.56
2024-04-05,2034,Notebook,Eletrônicos,SC,5,4247.1,21235.5
2023-02-10,1245,Teclado,Eletrônicos,MG,2,2894.23,5788.46
2024-04-30,1600,Monitor,Eletrônicos,BA,4,3424.26,13697.04
2025-02-21,4255,Mouse,Eletrônicos,BA,5,393.17,1965.8500000000001
2025-03-11,1681,Mouse,Eletrônicos,SP,1,3054.8,3054.8
2025-11-26,4909,Monitor,Eletrônicos,RJ,4,3204.71,12818.84
2024-08-20,1223,Celular,Eletrônicos,SP,5,3772.31,18861.55
2024-01-06,2352,Celular,Eletrônicos,SC,2,907.58,1815.16
2024-08-13,2507,Cadeira,Casa,BA,2,2049.9,4099.8
2025-08-12,2924,Mouse,Eletrônicos,BA,1,2101.93,2101.93
2025-04-30,4080,Fone,Eletrônicos,SP,2,2684.29,5368.58
2025-04-11,2873,Fone,Eletrônicos,PR,5,3709.57,18547.850000000002
2025-07-06,1870,Mesa,Casa,RS,1,3181.09,3181.09
2023-10-19,2954,Monitor,Eletrônicos,RJ,2,2724.15,5448.3
2025-05-08,3948,Mesa,Casa,PR,3,257.74,773.22
2025-05-17,1252,Mouse,Eletrônicos,MG,2,2609.65,5219.3
2024-03-19,4107,Mouse,Eletrônicos,SC,2,2826.17,5652.34
2025-08-22,1776,Monitor,Eletrônicos,RJ,3,1235.3,3705.8999999999996
2023-04-20,3645,Cadeira,Casa,PR,1,4858.85,4858.85
2025-01-02,1025,Mesa,Casa,RS,3,2577.59,7732.77
2025-12-21,4237,Monitor,Eletrônicos,RS,4,1595.53,6382.12
2023-07-18,1643,Teclado,Eletrônicos,RJ,4,1778.09,7112.36
2024-08-19,4732,Mesa,Casa,BA,5,2330.41,11652.05
2023-02-05,1985,Mouse,Eletrônicos,RS,1,4296.69,4296.69
2025-12-17,2374,Celular,Eletrônicos,RS,2,314.28,628.56
2025-09-16,4324,Monitor,Eletrônicos,SP,5,3153.78,15768.900000000001
2024-10-01,4951,Teclado,Eletrônicos,RJ,5,1717.79,8588.95
2024-10-16,2576,Teclado,Eletrônicos,BA,2,269.76,539.52
2024-02-16,2145,Mesa,Casa,BA,2,2140.89,4281.78
2024-08-09,3276,Notebook,Eletrônicos,BA,1,3324.98,3324.98
2025-04-16,4388,Cadeira,Casa,RJ,3,4379.93,13139.79
2023-07-30,2550,Teclado,Eletrônicos,MG,5,1578.81,7894.049999999999
2023-12-11,1613,Monitor,Eletrônicos,PR,2,124.16,248.32
2023-10-29,2913,Monitor,Eletrônicos,PR,1,1602.29,1602.29
2024-06-25,2403,Mesa,Casa,RJ,1,3164.98,3164.98
2025-05-05,2724,Teclado,Eletrônicos,RJ,5,2234.36,11171.800000000001
2024-12-24,4891,Cadeira,Casa,SC,1,1726.13,1726.13
2023-10-17,4191,Celular,Eletrônicos,RS,3,4514.15,13542.449999999999
2023-03-29,1089,Mouse,Eletrônicos,PR,4,3920.49,15681.96
2023-08-19,3760,Teclado,Eletrônicos,BA,5,1256.52,6282.6
2023-03-05,4289,Mesa,Casa,RJ,4,3502.51,14010.04
2024-09-11,2230,Cadeira,Casa,RS,4,4011.77,16047.08
2023-05-15,2996,Teclado,Eletrônicos,SC,3,3539.92,10619.76
2024-11-01,3340,Mesa,Casa,PR,1,2806.44,2806.44
2023-08-03,1780,Monitor,Eletrônicos,MG,1,3922.44,3922.44
2024-01-19,2680,Fone,Eletrônicos,RS,5,4399.43,21997.15
2024-07-12,4956,Mesa,Casa,BA,1,1472.76,1472.76
2024-08-28,4943,Fone,Eletrônicos,SC,5,832.71,4163.55
2024-12-16,2238,Mouse,Eletrônicos,SP,2,365.28,730.56
2023-07-26,2074,Mouse,Eletrônicos,SC,3,4175.0,12525.0
2024-12-25,2113,Fone,Eletrônicos,SP,3,1787.77,5363.3099999999995
2025-09-18,2069,Teclado,Eletrônicos,BA,3,4712.88,14138.64
2025-07-03,4226,Celular,Eletrônicos,BA,5,2994.71,14973.55
2025-11-29,3633,Mesa,Casa,MG,2,3933.19,7866.38
2025-03-30,2131,Teclado,Eletrônicos,PR,2,2947.47,5894.94
2025-12-11,4068,Teclado,Eletrônicos,MG,3,432.11,1296.33
2024-03-25,1023,Mouse,Eletrônicos,PR,1,1268.51,1268.51
2024-03-09,4831,Mouse,Eletrônicos,MG,3,73.05,219.14999999999998
2024-03-30,4895,Notebook,Eletrônicos,RJ,4,2546.64,10186.56
2023-01-10,2790,Mouse,Eletrônicos,RJ,1,3604.01,3604.01
2025-04-23,4266,Mesa,Casa,MG,2,3779.69,7559.38
2023-06-24,4963,Notebook,Eletrônicos,PR,4,2165.53,8662.12
2025-07-21,4054,Monitor,Eletrônicos,BA,5,270.13,1350.65
2023-10-21,2210,Monitor,Eletrônicos,SP,1,65.58,65.58
2025-03-15,4161,Monitor,Eletrônicos,RJ,4,2163.16,8652.64
2025-11-01,3848,Notebook,Eletrônicos,MG,3,3207.15,9621.45
2025-05-06,1219,Mesa,Casa,SP,5,4999.92,24999.6
2024-11-09,1403,Mesa,Casa,MG,5,1279.11,6395.549999999999
2024-05-15,3382,Celular,Eletrônicos,MG,1,1240.17,1240.17
2025-06-08,3145,Monitor,Eletrônicos,SP,1,934.78,934.78
2025-08-05,3044,Fone,Eletrônicos,PR,3,4704.02,14112.060000000001
2023-05-01,2966,Mouse,Eletrônicos,PR,4,2726.86,10907.44
2024-08-13,1255,Mesa,Casa,PR,5,491.41,2457.05
2024-09-29,3707,Cadeira,Casa,BA,2,764.64,1529.28
2025-09-09,4829,Cadeira,Casa,BA,1,1601.16,1601.16
2024-08-24,3533,Notebook,Eletrônicos,SP,4,2713.98,10855.92
2023-02-16,3558,Cadeira,Casa,PR,2,3614.3,7228.6
2025-02-11,2477,Fone,Eletrônicos,RJ,5,2091.53,10457.650000000001
2025-03-12,3915,Cadeira,Casa,MG,2,3928.27,7856.54
2025-12-29,1377,Notebook,Eletrônicos,BA,5,3722.47,18612.35
2023-03-17,3118,Fone,Eletrônicos,PR,5,3544.18,17720.899999999998
2024-04-15,1025,Monitor,Eletrônicos,SC,5,3122.63,15613.150000000001
2025-05-11,2151,Mesa,Casa,RS,5,4523.0,22615.0
2024-03-24,4690,Notebook,Eletrônicos,MG,3,4181.31,12543.93
2023-04-09,1532,Notebook,Eletrônicos,MG,4,602.07,2408.28
2025-05-19,2953,Monitor,Eletrônicos,SC,1,2758.68,2758.68
2025-12-08,3180,Cadeira,Casa,RJ,2,2570.82,5141.64
2024-08-19,4878,Cadeira,Casa,SP,5,494.47,2472.3500000000004
2025-07-29,3629,Fone,Eletrônicos,RS,3,4792.67,14378.01
2024-05-26,4035,Fone,Eletrônicos,PR,5,995.48,4977.4
2024-12-15,2978,Monitor,Eletrônicos,PR,3,245.16,735.48
2024-05-04,1116,Mouse,Eletrônicos,SP,1,4339.15,4339.15
2025-10-03,3035,Mouse,Eletrônicos,RJ,5,4187.62,20938.1
2025-10-28,3388,Mouse,Eletrônicos,RS,4,3110.54,12442.16
2024-03-13,1562,Monitor,Eletrônicos,SP,4,2260.9,9043.6
2025-09-20,2368,Cadeira,Casa,PR,1,1515.8,1515.8
2025-12-02,2850,Fone,Eletrônicos,BA,1,1718.31,1718.31
2024-01-18,4720,Fone,Eletrônicos,RJ,1,698.83,698.83
2024-12-19,2729,Monitor,Eletrônicos,MG,5,1346.49,6732.45
2023-06-10,1296,Mouse,Eletrônicos,BA,5,2118.16,10590.8
2025-11-08,4680,Monitor,Eletrônicos,BA,2,321.91,643.82
2025-07-01,2700,Monitor,Eletrônicos,BA,4,1323.3,5293.2
2024-03-23,1846,Notebook,Eletrônicos,MG,4,2778.52,11114.08
2023-02-27,1546,Notebook,Eletrônicos,RJ,1,1064.22,1064.22
2023-12-15,2177,Mesa,Casa,RJ,3,1059.22,3177.66
2023-05-20,4125,Mouse,Eletrônicos,SC,1,1710.53,1710.53
2025-11-15,2751,Notebook,Eletrônicos,PR,2,571.04,1142.08
2024-04-09,3513,Notebook,Eletrônicos,RJ,1,3943.64,3943.64
2024-05-07,2947,Celular,Eletrônicos,BA,5,1003.3,5016.5
2024-05-27,4569,Cadeira,Casa,RS,1,530.87,530.87
2024-02-24,4117,Monitor,Eletrônicos,MG,3,4228.88,12686.64
2023-08-21,3619,Fone,Eletrônicos,RS,2,1711.53,3423.06
2024-10-31,4272,Notebook,Eletrônicos,MG,3,2594.76,7784.280000000001
2024-03-03,1618,Mesa,Casa,MG,5,4462.67,22313.35
2024-12-28,4077,Monitor,Eletrônicos,RS,5,3169.41,15847.05
2025-04-04,4224,Teclado,Eletrônicos,RJ,2,4532.24,9064.48
2025-06-21,4525,Mesa,Casa,SC,3,3645.09,10935.27
2024-07-09,1969,Celular,Eletrônicos,MG,5,4942.17,24710.85
2024-12-12,1166,Mouse,Eletrônicos,PR,1,2172.07,2172.07
2025-10-04,1727,Cadeira,Casa,SP,4,365.15,1460.6
2023-01-19,3249,Cadeira,Casa,PR,3,3649.58,10948.74
2025-09-02,1592,Celular,Eletrônicos,SP,4,91.82,367.28
2024-04-04,3706,Mouse,Eletrônicos,RS,2,3258.98,6517.96
2023-04-03,4606,Fone,Eletrônicos,RJ,3,1579.53,4738.59
2024-01-08,3896,Celular,Eletrônicos,PR,5,351.9,1759.5
2024-09-14,1167,Notebook,Eletrônicos,RS,1,1921.59,1921.59
2025-11-13,3956,Fone,Eletrônicos,RJ,4,2940.5,11762.0
2023-12-06,3900,Mesa,Casa,MG,1,362.41,362.41
2023-07-23,1365,Monitor,Eletrônicos,BA,1,3369.88,3369.88
2023-11-28,3118,Mesa,Casa,RS,4,4763.49,19053.96
2025-05-26,2477,Notebook,Eletrônicos,RJ,4,2045.31,8181.24
2023-02-23,1743,Fone,Eletrônicos,SP,5,544.41,2722.0499999999997
2023-04-12,1135,Notebook,Eletrônicos,RS,4,401.08,1604.32
2024-03-24,1088,Teclado,Eletrônicos,BA,3,2057.28,6171.84
2025-09-19,4857,Cadeira,Casa,PR,5,2335.43,11677.15
2025-10-09,1609,Mouse,Eletrônicos,BA,3,2700.2,8100.599999999999
2023-09-15,3008,Mesa,Casa,MG,2,3349.92,6699.84
2023-02-05,3079,Mouse,Eletrônicos,MG,1,2966.48,2966.48
2023-03-30,2048,Monitor,Eletrônicos,SC,1,1086.45,1086.45
2024-11-25,1124,Celular,Eletrônicos,PR,4,1657.95,6631.8
2023-06-11,2407,Cadeira,Casa,SP,1,380.16,380.16
2025-02-26,4877,Teclado,Eletrônicos,MG,3,4347.99,13043.97
2024-10-23,4284,Mesa,Casa,RJ,2,4538.64,9077.28
2023-12-05,4001,Teclado,Eletrônicos,SC,5,1174.41,5872.05
2024-04-01,4448,Mouse,Eletrônicos,SP,2,2601.76,5203.52
2023-03-03,3493,Fone,Eletrônicos,SC,3,2192.36,6577.08
2024-10-27,3820,Mesa,Casa,SP,5,3482.73,17413.65
2023-09-21,3215,Celular,Eletrônicos,RJ,3,3186.34,9559.02
2023-03-16,2071,Mouse,Eletrônicos,SP,3,3579.17,10737.51
2025-06-08,2678,Monitor,Eletrônicos,SP,4,807.23,3228.92
2023-03-21,1219,Teclado,Eletrônicos,BA,2,4034.93,8069.86
2025-03-28,3306,Monitor,Eletrônicos,MG,1,437.71,437.71
2025-12-14,2012,Fone,Eletrônicos,BA,4,425.68,1702.72
2024-06-28,3287,Cadeira,Casa,SP,2,838.98,1677.96
2025-04-22,3896,Teclado,Eletrônicos,MG,1,4358.96,4358.96
2024-01-25,4571,Notebook,Eletrônicos,SC,1,3963.87,3963.87
2023-05-20,1730,Fone,Eletrônicos,PR,3,2471.51,7414.530000000001
2025-11-06,1464,Teclado,Eletrônicos,BA,2,4916.75,9833.5
2024-04-12,3790,Celular,Eletrônicos,BA,4,4708.46,18833.84
2024-06-01,3765,Mesa,Casa,PR,4,3193.01,12772.04
2025-07-20,1665,Mesa,Casa,PR,4,4225.29,16901.16
2023-06-26,2962,Celular,Eletrônicos,MG,5,1422.65,7113.25
2024-02-19,1528,Fone,Eletrônicos,RS,4,195.12,780.48
2023-08-22,2099,Monitor,Eletrônicos,BA,2,1199.02,2398.04
2025-08-04,3136,Cadeira,Casa,MG,2,1453.15,2906.3
2024-03-28,4026,Monitor,Eletrônicos,RJ,4,1424.22,5696.88
2023-02-27,4817,Celular,Eletrônicos,BA,3,924.77,2774.31
2023-02-09,2027,Monitor,Eletrônicos,RJ,1,679.32,679.32
2025-06-09,3422,Teclado,Eletrônicos,MG,1,1340.68,1340.68
2025-03-20,1240,Mouse,Eletrônicos,SP,2,3798.58,7597.16
2025-11-26,1662,Celular,Eletrônicos,SC,4,3800.15,15200.6
2025-04-21,4430,Monitor,Eletrônicos,SP,2,3015.55,6031.1
2023-02-18,4718,Fone,Eletrônicos,RS,3,3924.34,11773.02
2024-04-14,1277,Notebook,Eletrônicos,RS,1,460.43,460.43
2023-07-10,2513,Fone,Eletrônicos,SC,4,2674.95,10699.8
2023-12-25,1445,Cadeira,Casa,SC,4,1230.66,4922.64
2023-11-12,4145,Fone,Eletrônicos,BA,4,2996.91,11987.64
2025-10-21,3319,Mouse,Eletrônicos,MG,1,4211.19,4211.19
2023-03-20,1404,Monitor,Eletrônicos,RJ,2,2391.52,4783.04
2024-08-30,3673,Celular,Eletrônicos,RJ,3,1208.86,3626.58
2024-04-08,2987,Monitor,Eletrônicos,MG,4,3836.73,15346.92
2023-08-18,2088,Monitor,Eletrônicos,RS,4,252.92,1011.68
2023-01-15,3170,Notebook,Eletrônicos,RJ,2,1833.66,3667.32
2025-08-01,2899,Teclado,Eletrônicos,PR,4,339.36,1357.44
2025-09-22,1173,Fone,Eletrônicos,RJ,1,4242.13,4242.13
2023-06-29,3995,Fone,Eletrônicos,PR,1,3028.61,3028.61
2023-08-28,4501,Cadeira,Casa,PR,3,2788.66,8365.98
2023-08-08,2016,Mouse,Eletrônicos,RS,1,3137.16,3137.16
2024-06-07,4498,Mesa,Casa,SC,5,2548.47,12742.349999999999
2024-04-08,3509,Mesa,Casa,RJ,4,3436.42,13745.68
2023-09-03,2848,Mouse,Eletrônicos,PR,1,4156.64,4156.64
2024-07-15,1659,Mouse,Eletrônicos,RS,4,2647.31,10589.24
2024-02-29,3175,Monitor,Eletrônicos,PR,4,842.48,3369.92
2023-07-23,1898,Celular,Eletrônicos,RJ,4,2545.28,10181.12
2025-02-23,3871,Celular,Eletrônicos,RS,5,1547.99,7739.95
2024-09-05,2887,Teclado,Eletrônicos,BA,4,3085.41,12341.64
2023-01-14,4186,Mesa,Casa,MG,2,4805.32,9610.64
2023-10-10,4713,Celular,Eletrônicos,BA,1,1952.2,1952.2
2024-12-04,3498,Teclado,Eletrônicos,RS,5,4976.93,24884.65
2024-08-14,3426,Celular,Eletrônicos,SC,2,772.44,1544.88
2025-01-07,1948,Cadeira,Casa,BA,1,494.03,494.03
2025-08-09,1712,Fone,Eletrônicos,RJ,1,1645.33,1645.33
2023-05-24,4686,Notebook,Eletrônicos,SP,1,4278.46,4278.46
2025-05-21,4000,Mouse,Eletrônicos,SC,4,4014.15,16056.6
2025-02-02,1448,Teclado,Eletrônicos,RJ,2,2863.28,5726.56
2024-04-14,4771,Teclado,Eletrônicos,BA,5,2839.27,14196.35
2025-11-09,3016,Notebook,Eletrônicos,RJ,1,4949.88,4949.88
2024-06-04,3719,Mouse,Eletrônicos,RJ,1,1320.44,1320.44
2025-06-23,3881,Celular,Eletrônicos,RS,2,3377.63,6755.26
2025-11-25,3868,Notebook,Eletrônicos,SP,4,3083.27,12333.08
2024-09-05,1709,Teclado,Eletrônicos,BA,1,1371.1,1371.1
2024-03-06,3759,Cadeira,Casa,RS,1,4636.27,4636.27
2023-10-27,3916,Celular,Eletrônicos,SP,4,2916.44,11665.76
2025-11-03,3248,Fone,Eletrônicos,RS,4,4939.78,19759.12
2023-06-13,2945,Teclado,Eletrônicos,MG,5,4035.83,20179.15
2024-07-11,2577,Monitor,Eletrônicos,SP,4,162.29,649.16
2023-12-11,4842,Mesa,Casa,SP,5,2815.68,14078.4
2023-06-04,2115,Celular,Eletrônicos,PR,5,748.5,3742.5
2023-04-01,2874,Fone,Eletrônicos,SP,1,519.0,519.0
2025-11-04,2212,Mouse,Eletrônicos,RS,1,1450.53,1450.53
2025-08-27,3328,Cadeira,Casa,MG,5,2317.65,11588.25
2025-09-21,3111,Cadeira,Casa,MG,3,2537.63,7612.89
2024-04-23,4865,Cadeira,Casa,RS,2,1111.24,2222.48
2023-11-12,1250,Monitor,Eletrônicos,SP,5,925.76,4628.8
2025-07-26,1438,Monitor,Eletrônicos,SP,3,185.96,557.88
2025-04-23,4175,Notebook,Eletrônicos,MG,4,4390.94,17563.76
2025-10-21,4939,Notebook,Eletrônicos,RJ,2,4398.18,8796.36
2024-09-10,2431,Monitor,Eletrônicos,SP,5,2486.85,12434.25
2025-06-05,4616,Celular,Eletrônicos,SC,1,717.58,717.58
2025-09-13,1449,Celular,Eletrônicos,BA,4,1169.11,4676.44
2024-02-12,4608,Notebook,Eletrônicos,SC,1,2607.62,2607.62
2025-02-07,3509,Mesa,Casa,SC,2,1157.33,2314.66
2023-01-23,1623,Celular,Eletrônicos,RS,4,4051.24,16204.96
2024-10-15,3957,Mouse,Eletrônicos,SP,5,2068.15,10340.75
2025-08-06,1827,Notebook,Eletrônicos,BA,3,4298.98,12896.939999999999
2025-04-05,2682,Mesa,Casa,SC,1,4538.76,4538.76
2024-05-29,4259,Fone,Eletrônicos,MG,2,3317.38,6634.76
2023-10-03,1731,Cadeira,Casa,SP,4,375.77,1503.08
2024-10-18,1542,Mouse,Eletrônicos,PR,1,4967.69,4967.69
2025-01-10,2148,Mesa,Casa,RS,5,921.02,4605.1
2024-01-14,5000,Mouse,Eletrônicos,MG,2,4922.22,9844.44
2024-12-02,4194,Monitor,Eletrônicos,PR,1,2198.44,2198.44
2025-03-02,1440,Celular,Eletrônicos,PR,4,941.83,3767.32
2023-11-16,1945,Cadeira,Casa,SP,1,1560.96,1560.96
2025-03-31,4675,Mesa,Casa,RJ,1,4612.24,4612.24
2023-07-29,1959,Mouse,Eletrônicos,BA,5,4102.52,20512.600000000002
2025-01-16,4613,Fone,Eletrônicos,BA,2,4439.99,8879.98
2025-06-11,4103,Mesa,Casa,MG,3,2298.94,6896.82
2023-08-25,1089,Monitor,Eletrônicos,SC,5,898.64,4493.2
2024-10-12,4332,Cadeira,Casa,SP,5,2472.64,12363.199999999999
2023-05-20,1385,Fone,Eletrônicos,MG,5,4948.2,24741.0
2024-07-25,1304,Celular,Eletrônicos,BA,4,769.34,3077.36
2024-09-04,2692,Celular,Eletrônicos,RS,5,477.06,2385.3
2024-04-17,1428,Mesa,Casa,MG,3,2766.97,8300.91
2025-01-20,1656,Monitor,Eletrônicos,PR,1,4895.34,4895.34
2023-04-11,2254,Celular,Eletrônicos,RJ,1,4417.48,4417.48
2024-09-09,1201,Notebook,Eletrônicos,RJ,4,1065.3,4261.2
2025-01-17,2359,Fone,Eletrônicos,MG,5,1259.48,6297.4
2023-08-25,3920,Monitor,Eletrônicos,SP,1,4656.84,4656.84
2025-09-04,2505,Teclado,Eletrônicos,MG,2,3179.26,6358.52
2025-11-19,3247,Cadeira,Casa,RJ,4,2007.8,8031.2
2024-09-02,4857,Fone,Eletrônicos,SP,2,4386.01,8772.02
2023-10-31,3364,Mesa,Casa,SC,3,747.88,2243.64
2024-04-20,3003,Mouse,Eletrônicos,SC,3,3732.61,11197.83
2023-05-13,2542,Mouse,Eletrônicos,MG,2,3171.72,6343.44
2024-11-03,4179,Teclado,Eletrônicos,SC,4,1212.23,4848.92
2024-11-03,4076,Mesa,Casa,RJ,3,4610.15,13830.449999999999
2023-07-19,2426,Fone,Eletrônicos,SP,5,1743.46,8717.3
2023-12-20,4398,Teclado,Eletrônicos,PR,4,1995.75,7983.0
2024-01-06,4148,Fone,Eletrônicos,SC,5,1656.72,8283.6
2025-06-22,4394,Mouse,Eletrônicos,SP,3,4101.05,12303.150000000001
2024-02-11,1592,Monitor,Eletrônicos,MG,3,3746.29,11238.869999999999
2023-04-16,1318,Mesa,Casa,MG,2,3966.49,7932.98
2023-05-19,1559,Mesa,Casa,PR,5,2110.0,10550.0
2023-03-24,4420,Notebook,Eletrônicos,SC,3,593.43,1780.29
2023-04-22,2095,Monitor,Eletrônicos,RJ,2,4805.34,9610.68
2023-05-28,1179,Mouse,Eletrônicos,PR,1,4273.55,4273.55
2025-09-11,2352,Fone,Eletrônicos,BA,5,3945.14,19725.7
2023-02-21,2883,Notebook,Eletrônicos,PR,5,4246.06,21230.300000000003
2025-05-06,3599,Teclado,Eletrônicos,MG,3,2343.49,7030.469999999999
2024-07-30,1956,Monitor,Eletrônicos,BA,2,2247.48,4494.96
2024-12-21,2269,Cadeira,Casa,MG,4,652.93,2611.72
2023-12-14,2186,Mouse,Eletrônicos,PR,1,816.98,816.98
2024-05-08,3648,Celular,Eletrônicos,MG,2,2244.43,4488.86
2024-09-13,3325,Celular,Eletrônicos,PR,2,3980.49,7960.98
2023-02-25,2302,Mouse,Eletrônicos,BA,4,1614.65,6458.6
2023-04-07,3764,Cadeira,Casa,SC,4,966.99,3867.96
2024-09-06,4099,Teclado,Eletrônicos,RS,2,3258.35,6516.7
2025-11-12,1175,Fone,Eletrônicos,SC,3,4759.1,14277.300000000001
2024-07-14,3885,Fone,Eletrônicos,RS,5,1390.99,6954.95
2023-06-01,2935,Celular,Eletrônicos,SC,1,3451.19,3451.19
2024-01-03,4232,Celular,Eletrônicos,BA,2,3849.13,7698.26
2023-07-11,2881,Mouse,Eletrônicos,PR,5,1615.55,8077.75
2023-04-08,2598,Mouse,Eletrônicos,SP,1,111.88,111.88
2024-02-19,1847,Teclado,Eletrônicos,MG,5,877.95,4389.75
2024-01-20,2680,Monitor,Eletrônicos,SC,3,2257.76,6773.280000000001
2025-05-27,3832,Monitor,Eletrônicos,BA,3,2293.7,6881.099999999999
2024-06-15,1025,Cadeira,Casa,RS,5,3506.78,17533.9
2023-09-12,1684,Mesa,Casa,PR,4,2341.82,9367.28
2025-07-06,3063,Mouse,Eletrônicos,BA,1,1758.57,1758.57
2023-03-31,1738,Fone,Eletrônicos,BA,5,984.58,4922.900000000001
2024-06-27,3196,Teclado,Eletrônicos,SC,2,231.92,463.84
2025-06-10,4734,Cadeira,Casa,SC,1,2139.57,2139.57
2024-02-10,3484,Teclado,Eletrônicos,SP,2,2230.28,4460.56
2024-12-29,1535,Teclado,Eletrônicos,PR,1,4785.47,4785.47
2025-10-27,2813,Teclado,Eletrônicos,SC,3,3124.92,9374.76
2025-07-20,1294,Celular,Eletrônicos,RS,2,3168.51,6337.02
2025-12-27,1739,Monitor,Eletrônicos,PR,4,683.77,2735.08
2023-04-07,1689,Mouse,Eletrônicos,RS,5,1274.76,6373.8
2024-05-27,1889,Notebook,Eletrônicos,MG,3,4330.22,12990.66
2024-05-28,1128,Fone,Eletrônicos,RS,5,1283.49,6417.45
2024-07-03,2871,Fone,Eletrônicos,SC,1,2295.61,2295.61
2023-04-20,4534,Monitor,Eletrônicos,SC,2,4781.56,9563.12
2023-02-08,2765,Teclado,Eletrônicos,MG,5,2296.85,11484.25
2023-11-08,4937,Mouse,Eletrônicos,PR,4,4538.78,18155.12
2025-08-21,2241,Monitor,Eletrônicos,BA,5,1444.77,7223.85
2025-10-22,3740,Cadeira,Casa,MG,2,2071.47,4142.94
2024-10-31,4302,Monitor,Eletrônicos,SP,1,4721.2,4721.2
2023-05-22,2366,Mesa,Casa,RJ,5,1740.82,8704.1
2025-07-27,1501,Mouse,Eletrônicos,BA,4,4611.5,18446.0
2025-10-11,2247,Cadeira,Casa,RJ,2,951.56,1903.12
2024-02-05,3846,Cadeira,Casa,BA,4,4033.62,16134.48
2025-01-01,4506,Monitor,Eletrônicos,SC,3,2205.22,6615.66
2023-09-07,2274,Teclado,Eletrônicos,MG,2,4349.34,8698.68
2023-12-08,3957,Cadeira,Casa,RJ,3,2065.19,6195.57
2025-09-01,3790,Notebook,Eletrônicos,MG,4,2625.09,10500.36
2024-05-23,4346,Celular,Eletrônicos,BA,1,3447.35,3447.35
2023-10-01,3129,Mesa,Casa,BA,2,2153.14,4306.28
2023-02-17,2096,Fone,Eletrônicos,RJ,2,343.36,686.72
2023-06-22,3088,Monitor,Eletrônicos,BA,1,2654.21,2654.21
2023-01-11,2219,Celular,Eletrônicos,SP,2,3822.52,7645.04
2025-07-03,1376,Monitor,Eletrônicos,MG,2,3918.53,7837.06
2025-01-30,2662,Mesa,Casa,RJ,4,2419.21,9676.84
2024-09-01,4148,Notebook,Eletrônicos,RS,5,2134.23,10671.15
2025-04-03,2515,Cadeira,Casa,PR,3,3184.39,9553.17
2025-01-13,4408,Cadeira,Casa,RS,1,2171.08,2171.08
2025-07-14,2008,Cadeira,Casa,RS,5,4803.57,24017.85
2023-06-09,1380,Teclado,Eletrônicos,SC,3,3875.04,11625.119999999999
